Stock Name,Date,Open,High,Low,Close,Volume,Chg%
Bajaj Finserv Ltd.,2020-12-08 00:00:00,905.6,908,890.1,896.94,5830000,-0.91
Bajaj Finserv Ltd.,2020-12-07 00:00:00,906.4,912.9,895.56,905.2,7070000,-0.01
Bajaj Finserv Ltd.,2020-12-04 00:00:00,915.9,923.45,897,905.24,10620000,-0.68
Bajaj Finserv Ltd.,2020-12-03 00:00:00,883.1,919.12,881.11,911.41,14370000,3.54
Bajaj Finserv Ltd.,2020-12-02 00:00:00,875,887.95,866.16,880.22,8850000,0.64
Bajaj Finserv Ltd.,2020-12-01 00:00:00,880,882.89,871.27,874.66,6940000,-0.14
Bajaj Finserv Ltd.,2020-11-27 00:00:00,884.49,893.45,868,875.88,14190000,-0.54
Bajaj Finserv Ltd.,2020-11-26 00:00:00,874,884.2,867.1,880.67,12620000,1.02
Bajaj Finserv Ltd.,2020-11-25 00:00:00,894,900.9,864.28,871.78,19860000,-1.6
Bajaj Finserv Ltd.,2020-11-24 00:00:00,881.99,890.8,869.51,885.97,17900000,0.97
Bajaj Finserv Ltd.,2020-11-23 00:00:00,871,898.27,862.1,877.43,36080000,2.71
Bajaj Finserv Ltd.,2020-11-20 00:00:00,784.3,858.86,784.3,854.26,41100000,9.19
Bajaj Finserv Ltd.,2020-11-19 00:00:00,778.99,819.99,775,782.34,33870000,0.43
Bajaj Finserv Ltd.,2020-11-18 00:00:00,737.2,784.5,732.04,778.99,14760000,5.76
Bajaj Finserv Ltd.,2020-11-17 00:00:00,736.1,740.76,725.1,736.53,11730000,0.41
Bajaj Finserv Ltd.,2020-11-14 00:00:00,735,744.4,725,733.55,3160000,1.02
Bajaj Finserv Ltd.,2020-11-13 00:00:00,694,730,693.59,726.11,16550000,3.34
Bajaj Finserv Ltd.,2020-11-12 00:00:00,694.4,706,685.07,702.62,12810000,1.17
Bajaj Finserv Ltd.,2020-11-11 00:00:00,669,697.78,658.61,694.48,25420000,3.85
Bajaj Finserv Ltd.,2020-11-10 00:00:00,645,673.38,631.1,668.77,21700000,6.43
Bajaj Finserv Ltd.,2020-11-09 00:00:00,635,643.9,625.75,628.34,9680000,-0.05
Bajaj Finserv Ltd.,2020-11-06 00:00:00,602.5,635,602.5,628.65,15590000,3.82
Bajaj Finserv Ltd.,2020-11-05 00:00:00,585.5,608.06,584.53,605.52,8490000,4.19
Bajaj Finserv Ltd.,2020-11-04 00:00:00,574.36,583.9,571.59,581.18,5910000,1.19
Bajaj Finserv Ltd.,2020-11-03 00:00:00,575.2,581,569.67,574.36,5760000,0.74
Bajaj Finserv Ltd.,2020-11-02 00:00:00,560.14,572.5,556,570.15,4910000,2.3
Bajaj Finserv Ltd.,2020-10-30 00:00:00,565,568,551.1,557.35,5260000,-0.9
Bajaj Finserv Ltd.,2020-10-29 00:00:00,564,568.8,560.72,562.4,9810000,-0.33
Bajaj Finserv Ltd.,2020-10-28 00:00:00,567.8,574.3,560.5,564.23,6590000,-0.44
Bajaj Finserv Ltd.,2020-10-27 00:00:00,570,580.65,563.2,566.72,15510000,-0.59
Bajaj Finserv Ltd.,2020-10-26 00:00:00,587.27,587.27,564.5,570.09,7830000,-2.24
Bajaj Finserv Ltd.,2020-10-23 00:00:00,593.48,596.2,582.39,583.16,6470000,-0.71
Bajaj Finserv Ltd.,2020-10-22 00:00:00,584.8,608,584.59,587.34,12300000,-0.52
Bajaj Finserv Ltd.,2020-10-21 00:00:00,596.75,601,573.51,590.41,6060000,-0.8
Bajaj Finserv Ltd.,2020-10-20 00:00:00,597.2,602.5,591.13,595.18,3110000,-0.49
Bajaj Finserv Ltd.,2020-10-19 00:00:00,600,603.79,592.51,598.11,3800000,0.48
Bajaj Finserv Ltd.,2020-10-16 00:00:00,593.97,598,586.6,595.23,4760000,0.9
Bajaj Finserv Ltd.,2020-10-15 00:00:00,612.5,616.8,588.01,589.91,7820000,-3.3
Bajaj Finserv Ltd.,2020-10-14 00:00:00,587,614.5,585.51,610.01,10300000,3.96
Bajaj Finserv Ltd.,2020-10-13 00:00:00,590,591.45,582.5,586.77,3660000,-0.76
Bajaj Finserv Ltd.,2020-10-12 00:00:00,596.75,600,589.1,591.28,4010000,-0.04
Bajaj Finserv Ltd.,2020-10-09 00:00:00,588.5,601.4,587,591.52,6590000,0.74
Bajaj Finserv Ltd.,2020-10-08 00:00:00,595,603.32,585.22,587.2,5890000,-0.56
Bajaj Finserv Ltd.,2020-10-07 00:00:00,592,593.8,582,590.53,5810000,-1.5
Bajaj Finserv Ltd.,2020-10-06 00:00:00,595.7,601.8,589,599.54,6060000,1.94
Bajaj Finserv Ltd.,2020-10-05 00:00:00,609,616.95,585.78,588.11,7380000,-2.85
Bajaj Finserv Ltd.,2020-10-01 00:00:00,590.7,610.48,589.51,605.36,6810000,3.44
Bajaj Finserv Ltd.,2020-09-30 00:00:00,588.5,592.9,582,585.23,3760000,-0.41
Bajaj Finserv Ltd.,2020-09-29 00:00:00,603.17,604.95,583.26,587.67,6350000,-1.83
Bajaj Finserv Ltd.,2020-09-28 00:00:00,586.16,604,582,598.59,6720000,3.15
Bajaj Finserv Ltd.,2020-09-25 00:00:00,550,590.62,543.01,580.33,9780000,6.96
Bajaj Finserv Ltd.,2020-09-24 00:00:00,558,560,540,542.57,4990000,-3.91
Bajaj Finserv Ltd.,2020-09-23 00:00:00,571.5,575.7,555.5,564.66,4600000,-0.63
Bajaj Finserv Ltd.,2020-09-22 00:00:00,571.23,575.6,554.5,568.23,6450000,-0.53
Bajaj Finserv Ltd.,2020-09-21 00:00:00,589.6,590.99,563.1,571.23,4920000,-2.99
Bajaj Finserv Ltd.,2020-09-18 00:00:00,604,606,586.25,588.85,8560000,-1.97
Bajaj Finserv Ltd.,2020-09-17 00:00:00,611.89,612.37,599.01,600.7,5190000,-2.26
Bajaj Finserv Ltd.,2020-09-16 00:00:00,614.16,624,610.12,614.6,4030000,0.5
Bajaj Finserv Ltd.,2020-09-15 00:00:00,613,615.9,602.75,611.55,4930000,0.05
Bajaj Finserv Ltd.,2020-09-14 00:00:00,615.8,619.4,609.1,611.22,4160000,-0.26
Bajaj Finserv Ltd.,2020-09-11 00:00:00,612.86,617.46,608,612.84,4650000,-0.01
Bajaj Finserv Ltd.,2020-09-10 00:00:00,607.9,619.2,604.28,612.92,5320000,1.7
Bajaj Finserv Ltd.,2020-09-09 00:00:00,620.88,622,598.16,602.68,9300000,-3.33
Bajaj Finserv Ltd.,2020-09-08 00:00:00,629.9,633,621.21,623.42,3920000,-0.47
Bajaj Finserv Ltd.,2020-09-07 00:00:00,632.4,634.92,621.2,626.37,4990000,-0.22
Bajaj Finserv Ltd.,2020-09-04 00:00:00,625,642.29,620.1,627.72,5440000,-1.23
Bajaj Finserv Ltd.,2020-09-03 00:00:00,639,645.5,630,635.55,3940000,-0.15
Bajaj Finserv Ltd.,2020-09-02 00:00:00,636.7,641.5,625.5,636.5,4440000,0.08
Bajaj Finserv Ltd.,2020-09-01 00:00:00,625,639.67,614.65,635.96,8070000,2.73
Bajaj Finserv Ltd.,2020-08-31 00:00:00,660.45,667,613.5,619.03,11800000,-5.43
Bajaj Finserv Ltd.,2020-08-28 00:00:00,658,665,651.5,654.55,4900000,0.23
Bajaj Finserv Ltd.,2020-08-27 00:00:00,660.5,660.5,648.75,653.08,4620000,-0.51
Bajaj Finserv Ltd.,2020-08-26 00:00:00,653.5,670,652.08,656.44,10010000,0.95
Bajaj Finserv Ltd.,2020-08-25 00:00:00,644,652.2,640.1,650.26,7480000,1.6
Bajaj Finserv Ltd.,2020-08-24 00:00:00,631.38,645.49,629.42,640.04,5860000,1.88
Bajaj Finserv Ltd.,2020-08-21 00:00:00,634.61,636.6,626,628.24,3030000,-0.11
Bajaj Finserv Ltd.,2020-08-20 00:00:00,625.5,631.4,623.11,628.95,3150000,-0.15
Bajaj Finserv Ltd.,2020-08-19 00:00:00,637.5,642.5,628.3,629.9,4930000,-0.69
Bajaj Finserv Ltd.,2020-08-18 00:00:00,629,637.5,624.2,634.3,4570000,1.18
Bajaj Finserv Ltd.,2020-08-17 00:00:00,630,631.91,620.1,626.91,4360000,0.36
Bajaj Finserv Ltd.,2020-08-14 00:00:00,639,640,619,624.67,4220000,-1.63
Bajaj Finserv Ltd.,2020-08-13 00:00:00,640,643.2,632.41,635,3910000,-0.11
Bajaj Finserv Ltd.,2020-08-12 00:00:00,640,640,631.51,635.72,3850000,-1.29
Bajaj Finserv Ltd.,2020-08-11 00:00:00,645,649.6,639.1,644.03,4310000,0.59
Bajaj Finserv Ltd.,2020-08-10 00:00:00,651,657,636.7,640.28,6050000,-1
Bajaj Finserv Ltd.,2020-08-07 00:00:00,628.5,650,625,646.72,8260000,2.72
Bajaj Finserv Ltd.,2020-08-06 00:00:00,628,637,624.2,629.57,6260000,0.86
Bajaj Finserv Ltd.,2020-08-05 00:00:00,622.5,634.5,618.84,624.21,6950000,1.3
Bajaj Finserv Ltd.,2020-08-04 00:00:00,616.01,622.8,607.19,616.2,6170000,0.96
Bajaj Finserv Ltd.,2020-08-03 00:00:00,622.3,622.3,606,610.32,5100000,-1.65
Bajaj Finserv Ltd.,2020-07-31 00:00:00,622,630.5,612,620.59,7500000,0.46
Bajaj Finserv Ltd.,2020-07-30 00:00:00,637.73,642.1,616,617.76,6100000,-2.39
Bajaj Finserv Ltd.,2020-07-29 00:00:00,632.41,642.5,629.25,632.86,7650000,-0.22
Bajaj Finserv Ltd.,2020-07-28 00:00:00,617.5,638.74,617.4,634.28,8380000,2.75
Bajaj Finserv Ltd.,2020-07-27 00:00:00,627.9,631.5,613.58,617.32,6560000,-1.55
Bajaj Finserv Ltd.,2020-07-24 00:00:00,630.79,635.5,622.5,627.03,8750000,-1.74
Bajaj Finserv Ltd.,2020-07-23 00:00:00,637,645.5,631.32,638.13,9250000,0.53
Bajaj Finserv Ltd.,2020-07-22 00:00:00,659.9,659.9,627.1,634.74,21580000,-0.58
Bajaj Finserv Ltd.,2020-07-21 00:00:00,668.88,671,633.85,638.43,18630000,-3.56
Bajaj Finserv Ltd.,2020-07-20 00:00:00,640,663.5,638,662.01,12220000,4.06
Bajaj Finserv Ltd.,2020-07-17 00:00:00,630,638.28,628,636.16,5700000,1.54
Bajaj Finserv Ltd.,2020-07-16 00:00:00,620,628,606.5,626.49,8300000,1.56
Bajaj Finserv Ltd.,2020-07-15 00:00:00,632,643.99,610.3,616.85,9810000,-1.2
Bajaj Finserv Ltd.,2020-07-14 00:00:00,646,646,621.1,624.35,11290000,-3.37
Bajaj Finserv Ltd.,2020-07-13 00:00:00,657.4,659.24,640,646.14,8110000,-0.35
Bajaj Finserv Ltd.,2020-07-10 00:00:00,651.5,664.5,644.1,648.38,12210000,-1.3
Bajaj Finserv Ltd.,2020-07-09 00:00:00,643.05,663.8,637.5,656.92,13230000,2.56
Bajaj Finserv Ltd.,2020-07-08 00:00:00,660,668,636.99,640.54,14000000,-2.8
Bajaj Finserv Ltd.,2020-07-07 00:00:00,632.3,662.97,627.5,658.96,20070000,4.85
Bajaj Finserv Ltd.,2020-07-06 00:00:00,621.7,632.1,616.1,628.5,12200000,2.21
Bajaj Finserv Ltd.,2020-07-03 00:00:00,622,623.83,612.8,614.94,8330000,-0.64
Bajaj Finserv Ltd.,2020-07-02 00:00:00,620,626.7,611.26,618.88,15290000,0.32
Bajaj Finserv Ltd.,2020-07-01 00:00:00,581.8,619.48,580.26,616.93,17240000,5.55
Bajaj Finserv Ltd.,2020-06-30 00:00:00,599,604.37,581.58,584.51,9770000,-0.77
Bajaj Finserv Ltd.,2020-06-29 00:00:00,583.2,593.73,575.13,589.02,10100000,-0.94
Bajaj Finserv Ltd.,2020-06-26 00:00:00,608.9,613.36,587,594.63,10670000,-1.24
Bajaj Finserv Ltd.,2020-06-25 00:00:00,596.6,612.5,592.02,602.12,19000000,-0.41
Bajaj Finserv Ltd.,2020-06-24 00:00:00,645.5,645.5,598.04,604.61,18860000,-4.33
Bajaj Finserv Ltd.,2020-06-23 00:00:00,627.5,638.2,609.08,631.97,19810000,2.2
Bajaj Finserv Ltd.,2020-06-22 00:00:00,596.9,635,596,618.36,25140000,4.81
Bajaj Finserv Ltd.,2020-06-19 00:00:00,545,597.03,544.38,589.98,35960000,8.7
Bajaj Finserv Ltd.,2020-06-18 00:00:00,503.69,549.9,502.15,542.75,18060000,7.75
Bajaj Finserv Ltd.,2020-06-17 00:00:00,503.6,513,500.79,503.69,10500000,-1.78
Bajaj Finserv Ltd.,2020-06-16 00:00:00,525,527,498.07,512.83,11690000,0.48
Bajaj Finserv Ltd.,2020-06-15 00:00:00,528.1,528.1,507.66,510.36,10230000,-3.45
Bajaj Finserv Ltd.,2020-06-12 00:00:00,490,533.9,490,528.6,16550000,2.48
Bajaj Finserv Ltd.,2020-06-11 00:00:00,520,528.5,513,515.8,10570000,-1.24
Bajaj Finserv Ltd.,2020-06-10 00:00:00,531.08,534.4,516,522.3,11620000,-1.65
Bajaj Finserv Ltd.,2020-06-09 00:00:00,550,552.39,525,531.08,11630000,-2.39
Bajaj Finserv Ltd.,2020-06-08 00:00:00,536,549.5,536,544.1,13970000,3.91
Bajaj Finserv Ltd.,2020-06-05 00:00:00,516.2,528.5,509.62,523.64,15140000,1.94
Bajaj Finserv Ltd.,2020-06-04 00:00:00,528.9,533.6,506.8,513.68,19940000,-2.82
Bajaj Finserv Ltd.,2020-06-03 00:00:00,534.4,552.98,521.71,528.61,24130000,1.96
Bajaj Finserv Ltd.,2020-06-02 00:00:00,479.39,523.8,474.26,518.47,26930000,8.85
Bajaj Finserv Ltd.,2020-06-01 00:00:00,450,484.54,447.68,476.32,21110000,8.13
Bajaj Finserv Ltd.,2020-05-29 00:00:00,424,442.89,420.15,440.49,13940000,2.77
Bajaj Finserv Ltd.,2020-05-28 00:00:00,425,432.5,421.19,428.6,12470000,0.66
Bajaj Finserv Ltd.,2020-05-27 00:00:00,410,427.69,398.53,425.81,24990000,3.92
Bajaj Finserv Ltd.,2020-05-26 00:00:00,436,440,405.18,409.73,15760000,-5.06
Bajaj Finserv Ltd.,2020-05-22 00:00:00,450.91,457.85,408.7,431.56,27250000,-4.93
Bajaj Finserv Ltd.,2020-05-21 00:00:00,472.5,474.27,451.5,453.92,10930000,-3.46
Bajaj Finserv Ltd.,2020-05-20 00:00:00,454.8,473.99,452.14,470.2,5830000,3.67
Bajaj Finserv Ltd.,2020-05-19 00:00:00,452,459.5,443.32,453.55,5740000,1.57
Bajaj Finserv Ltd.,2020-05-18 00:00:00,472.46,473.9,445.1,446.55,6470000,-5.46
Bajaj Finserv Ltd.,2020-05-15 00:00:00,479.2,483.37,470.1,472.32,3950000,-1.4
Bajaj Finserv Ltd.,2020-05-14 00:00:00,477,493.79,472,479.02,7930000,-0.54
Bajaj Finserv Ltd.,2020-05-13 00:00:00,494.8,505,477.81,481.64,6990000,3.17
Bajaj Finserv Ltd.,2020-05-12 00:00:00,452.8,471.58,445.55,466.82,10190000,2.42
Bajaj Finserv Ltd.,2020-05-11 00:00:00,468.73,471.77,454.01,455.8,5850000,-0.93
Bajaj Finserv Ltd.,2020-05-08 00:00:00,476.8,477.84,457.74,460.1,4890000,-1.55
Bajaj Finserv Ltd.,2020-05-07 00:00:00,467.8,479.6,464,467.34,6450000,-0.42
Bajaj Finserv Ltd.,2020-05-06 00:00:00,464.7,478.98,454.2,469.29,12630000,1.38
Bajaj Finserv Ltd.,2020-05-05 00:00:00,489,492,461,462.92,8160000,-2.8
Bajaj Finserv Ltd.,2020-05-04 00:00:00,492.2,493.99,472,476.24,8110000,-6.7
Bajaj Finserv Ltd.,2020-04-30 00:00:00,510.8,517.5,505.08,510.44,10640000,2.11
Bajaj Finserv Ltd.,2020-04-29 00:00:00,486.51,507,482.24,499.87,15240000,2.82
Bajaj Finserv Ltd.,2020-04-28 00:00:00,469.1,491,458.12,486.18,15200000,5.29
Bajaj Finserv Ltd.,2020-04-27 00:00:00,443.02,467,428.8,461.75,11340000,5.19
Bajaj Finserv Ltd.,2020-04-24 00:00:00,467.5,467.5,436.5,438.98,10220000,-7.18
Bajaj Finserv Ltd.,2020-04-23 00:00:00,480,485.8,470.5,472.96,6920000,-0.97
Bajaj Finserv Ltd.,2020-04-22 00:00:00,458.5,481.56,448.5,477.57,7920000,3.93
Bajaj Finserv Ltd.,2020-04-21 00:00:00,474.9,474.9,457.5,459.5,6710000,-5.88
Bajaj Finserv Ltd.,2020-04-20 00:00:00,508.58,509,472.05,488.23,9030000,-2.35
Bajaj Finserv Ltd.,2020-04-17 00:00:00,487.6,513.6,485.5,499.97,13520000,6.39
Bajaj Finserv Ltd.,2020-04-16 00:00:00,457,476,450.88,469.96,7470000,2.19
Bajaj Finserv Ltd.,2020-04-15 00:00:00,455.1,466.43,448,459.91,9830000,2.4
Bajaj Finserv Ltd.,2020-04-13 00:00:00,484.4,484.4,446.94,449.14,8920000,-6.82
Bajaj Finserv Ltd.,2020-04-09 00:00:00,470.5,484.8,466.2,482.02,8640000,4.59
Bajaj Finserv Ltd.,2020-04-08 00:00:00,457.5,495,453.78,460.85,11130000,-2.46
Bajaj Finserv Ltd.,2020-04-07 00:00:00,462,481.88,432.9,472.49,11310000,4.75
Bajaj Finserv Ltd.,2020-04-03 00:00:00,456,464.6,443,451.07,7220000,0.2
Bajaj Finserv Ltd.,2020-04-01 00:00:00,456,466.77,446,450.19,7580000,-1.95
Bajaj Finserv Ltd.,2020-03-31 00:00:00,481,487.95,443,459.12,11560000,-1.5
Bajaj Finserv Ltd.,2020-03-30 00:00:00,470,477.96,455.5,466.12,7510000,-4.69
Bajaj Finserv Ltd.,2020-03-27 00:00:00,547.7,566,467.5,489.06,12920000,-4.99
Bajaj Finserv Ltd.,2020-03-26 00:00:00,497.5,555.48,482.52,514.73,10190000,6.56
Bajaj Finserv Ltd.,2020-03-25 00:00:00,445,492,440,483.03,7970000,7.39
Bajaj Finserv Ltd.,2020-03-24 00:00:00,490,508,416.02,449.77,15590000,-2.67
Bajaj Finserv Ltd.,2020-03-23 00:00:00,564,589.04,444.9,462.11,6880000,-25.86
Bajaj Finserv Ltd.,2020-03-20 00:00:00,572.52,639.2,570,623.3,6570000,7.73
Bajaj Finserv Ltd.,2020-03-19 00:00:00,586.5,620.59,544.26,578.55,8170000,-8.32
Bajaj Finserv Ltd.,2020-03-18 00:00:00,715,720,625.74,631.02,6450000,-10.08
Bajaj Finserv Ltd.,2020-03-17 00:00:00,750.1,752.2,695.68,701.75,4480000,-6.38
Bajaj Finserv Ltd.,2020-03-16 00:00:00,745,756.65,720,749.56,5620000,-3.18
Bajaj Finserv Ltd.,2020-03-13 00:00:00,680,788.39,652.42,774.2,5960000,4.09
Bajaj Finserv Ltd.,2020-03-12 00:00:00,790,798.2,740,743.8,6190000,-9.89
Bajaj Finserv Ltd.,2020-03-11 00:00:00,818,839.71,812.8,825.4,3720000,0.57
Bajaj Finserv Ltd.,2020-03-09 00:00:00,843.9,845,816,820.71,3710000,-4.6
Bajaj Finserv Ltd.,2020-03-06 00:00:00,857,862.5,840,860.32,4090000,-3.12
Bajaj Finserv Ltd.,2020-03-05 00:00:00,887,897,876.11,887.99,3200000,0.91
Bajaj Finserv Ltd.,2020-03-04 00:00:00,900,906.66,859.33,879.97,4400000,-1.83
Bajaj Finserv Ltd.,2020-03-03 00:00:00,900,911.66,868,896.37,5510000,0.55
Bajaj Finserv Ltd.,2020-03-02 00:00:00,930,930,880.8,891.45,3090000,-1.51
Bajaj Finserv Ltd.,2020-02-28 00:00:00,927.05,928.65,882.5,905.08,5380000,-3.8
Bajaj Finserv Ltd.,2020-02-27 00:00:00,938.5,949.47,926.68,940.8,2080000,0.22
Bajaj Finserv Ltd.,2020-02-26 00:00:00,945.5,949.49,936,938.7,1760000,-1.45
Bajaj Finserv Ltd.,2020-02-25 00:00:00,950,955,935.11,952.5,2220000,0.61
Bajaj Finserv Ltd.,2020-02-24 00:00:00,968,968,944.83,946.69,1990000,-2.5
Bajaj Finserv Ltd.,2020-02-20 00:00:00,975.8,982.75,969.38,970.97,1670000,-0.5
Bajaj Finserv Ltd.,2020-02-19 00:00:00,958,978,958,975.87,2210000,2.41
Bajaj Finserv Ltd.,2020-02-18 00:00:00,952.7,956.5,941.6,952.95,2660000,0.01
Bajaj Finserv Ltd.,2020-02-17 00:00:00,969.98,978.52,951.46,952.88,1750000,-1.67
Bajaj Finserv Ltd.,2020-02-14 00:00:00,973.5,979.5,965.3,969.05,1390000,-0.27
Bajaj Finserv Ltd.,2020-02-13 00:00:00,975.8,979.5,968.9,971.72,1370000,-0.56
Bajaj Finserv Ltd.,2020-02-12 00:00:00,973.8,984.1,968.52,977.18,1890000,0.41
Bajaj Finserv Ltd.,2020-02-11 00:00:00,964.35,981,964.35,973.16,1960000,1.09
Bajaj Finserv Ltd.,2020-02-10 00:00:00,960.5,965.79,953.1,962.7,1440000,0.04
Bajaj Finserv Ltd.,2020-02-07 00:00:00,961,967.37,956.11,962.33,1430000,0.04
Bajaj Finserv Ltd.,2020-02-06 00:00:00,960,970.9,956,961.97,2710000,0.3
Bajaj Finserv Ltd.,2020-02-05 00:00:00,954,968.4,945.77,959.14,3250000,0.59
Bajaj Finserv Ltd.,2020-02-04 00:00:00,918,962.49,916.13,953.49,4640000,4.94
Bajaj Finserv Ltd.,2020-02-03 00:00:00,895.5,923.5,888.5,908.62,5030000,1.55
Bajaj Finserv Ltd.,2020-02-01 00:00:00,944.25,961.4,882,894.74,7150000,-5.23
Bajaj Finserv Ltd.,2020-01-31 00:00:00,970.8,970.8,941,944.14,3300000,-2.06
Bajaj Finserv Ltd.,2020-01-30 00:00:00,992.4,995,960.34,963.97,4130000,-2.57
Bajaj Finserv Ltd.,2020-01-29 00:00:00,964.9,992.9,964.9,989.42,5020000,2.73
Bajaj Finserv Ltd.,2020-01-28 00:00:00,955.76,971,953,963.13,1900000,0.77
Bajaj Finserv Ltd.,2020-01-27 00:00:00,959,964.89,953.5,955.76,1130000,-0.79
Bajaj Finserv Ltd.,2020-01-24 00:00:00,951.92,965,948.01,963.38,1240000,1.04
Bajaj Finserv Ltd.,2020-01-23 00:00:00,954.75,959.6,948.41,953.42,1810000,-0.14
Bajaj Finserv Ltd.,2020-01-22 00:00:00,959,960,949.5,954.75,1400000,0.14
Bajaj Finserv Ltd.,2020-01-21 00:00:00,958.39,962.5,950.82,953.43,1750000,-0.4
Bajaj Finserv Ltd.,2020-01-20 00:00:00,972.5,976.43,955,957.27,1840000,-1.46
Bajaj Finserv Ltd.,2020-01-17 00:00:00,961.4,974.03,960.1,971.5,2840000,0.96
Bajaj Finserv Ltd.,2020-01-16 00:00:00,959,964,956.5,962.22,1360000,0.35
Bajaj Finserv Ltd.,2020-01-15 00:00:00,953.99,961.9,950.16,958.91,1370000,0.36
Bajaj Finserv Ltd.,2020-01-14 00:00:00,944.6,957.98,940.53,955.49,1630000,1.05
Bajaj Finserv Ltd.,2020-01-13 00:00:00,939.98,946.8,936.5,945.52,1510000,0.88
Bajaj Finserv Ltd.,2020-01-10 00:00:00,937.51,943.49,933.83,937.23,1390000,-0.24
Bajaj Finserv Ltd.,2020-01-09 00:00:00,949.99,949.99,920.9,939.52,2140000,2.73
Bajaj Finserv Ltd.,2020-01-08 00:00:00,897.1,916.68,896.16,914.55,2700000,0.55
Bajaj Finserv Ltd.,2020-01-07 00:00:00,912.5,926.5,906.5,909.57,2430000,0.59
Bajaj Finserv Ltd.,2020-01-06 00:00:00,933.9,933.9,902.2,904.27,2440000,-3.24
Bajaj Finserv Ltd.,2020-01-03 00:00:00,946.5,950.46,932.4,934.59,1820000,-1.68
Bajaj Finserv Ltd.,2020-01-02 00:00:00,937.85,953.1,937.85,950.56,1580000,1.36
Bajaj Finserv Ltd.,2020-01-01 00:00:00,942,943.25,935.2,937.85,636680,-0.16
Bajaj Finserv Ltd.,2019-12-31 00:00:00,942.24,944.5,937.9,939.34,1170000,-0.49
Bajaj Finserv Ltd.,2019-12-30 00:00:00,944.4,948.2,940.25,943.92,1250000,-0.04
Bajaj Finserv Ltd.,2019-12-27 00:00:00,936,946.5,934.8,944.32,1330000,1
Bajaj Finserv Ltd.,2019-12-26 00:00:00,932.5,939.2,929,935.01,1650000,0.59
Bajaj Finserv Ltd.,2019-12-24 00:00:00,929,932.79,925.23,929.49,1000000,-0.1
Bajaj Finserv Ltd.,2019-12-23 00:00:00,928.17,937,926.08,930.4,1700000,0.26
Bajaj Finserv Ltd.,2019-12-20 00:00:00,929,933.3,926,928,1680000,0.1
Bajaj Finserv Ltd.,2019-12-19 00:00:00,935,935.88,925.66,927.08,1360000,-0.98
Bajaj Finserv Ltd.,2019-12-18 00:00:00,936.5,942.1,932.66,936.26,2280000,0.01
Bajaj Finserv Ltd.,2019-12-17 00:00:00,928.18,938.98,926.14,936.17,2210000,0.79
Bajaj Finserv Ltd.,2019-12-16 00:00:00,925,930,915,928.81,1970000,0.84
Bajaj Finserv Ltd.,2019-12-13 00:00:00,920,927.49,914.22,921.03,2150000,0.45
Bajaj Finserv Ltd.,2019-12-12 00:00:00,910,918.4,908.12,916.92,1920000,0.99
Bajaj Finserv Ltd.,2019-12-11 00:00:00,895,910,893.5,907.91,2260000,1.7
Bajaj Finserv Ltd.,2019-12-10 00:00:00,891,899.3,887.9,892.72,1440000,-0.02
Bajaj Finserv Ltd.,2019-12-09 00:00:00,889.67,899.48,882.11,892.9,1500000,0.86
Bajaj Finserv Ltd.,2019-12-06 00:00:00,901.2,903.55,882.42,885.31,1670000,-1.25
Bajaj Finserv Ltd.,2019-12-05 00:00:00,901.5,903.02,893.5,896.55,1190000,-0.72
Bajaj Finserv Ltd.,2019-12-04 00:00:00,906.89,908.8,895.5,903.02,2160000,-0.66
Bajaj Finserv Ltd.,2019-12-03 00:00:00,897.5,912.73,892.65,908.98,1810000,1.58
Bajaj Finserv Ltd.,2019-12-02 00:00:00,911,911,890,894.83,3210000,-1.78
Bajaj Finserv Ltd.,2019-11-29 00:00:00,923,923.58,909.53,911.02,1490000,-1.41
Bajaj Finserv Ltd.,2019-11-28 00:00:00,925.45,928.48,919,924.01,1650000,0.13
Bajaj Finserv Ltd.,2019-11-27 00:00:00,914.1,926.03,912.13,922.85,1470000,1.18
Bajaj Finserv Ltd.,2019-11-26 00:00:00,917,921.5,908.96,912.13,2950000,-0.59
Bajaj Finserv Ltd.,2019-11-25 00:00:00,905.1,922,901.52,917.5,1480000,1.5
Bajaj Finserv Ltd.,2019-11-22 00:00:00,905.98,908,898.1,903.93,1560000,-0.17
Bajaj Finserv Ltd.,2019-11-21 00:00:00,908.5,911.7,903.2,905.51,1730000,-0.27
Bajaj Finserv Ltd.,2019-11-20 00:00:00,913.5,918.5,906,907.92,2440000,-0.8
Bajaj Finserv Ltd.,2019-11-19 00:00:00,907,918.9,906.63,915.28,2380000,0.53
Bajaj Finserv Ltd.,2019-11-18 00:00:00,906.55,912.6,901.54,910.42,2120000,0.51
Bajaj Finserv Ltd.,2019-11-15 00:00:00,907.02,914,903.36,905.78,2960000,-0.04
Bajaj Finserv Ltd.,2019-11-14 00:00:00,898,909.1,890,906.18,3490000,0.93
Bajaj Finserv Ltd.,2019-11-13 00:00:00,888.8,902.7,885.55,897.84,3610000,0.84
Bajaj Finserv Ltd.,2019-11-11 00:00:00,879.9,892.5,877.5,890.33,1750000,0.96
Bajaj Finserv Ltd.,2019-11-08 00:00:00,879.5,895,875,881.88,2950000,-0.16
Bajaj Finserv Ltd.,2019-11-07 00:00:00,879.8,885.97,876.21,883.29,2130000,0.69
Bajaj Finserv Ltd.,2019-11-06 00:00:00,880,887.5,872.11,877.28,3200000,-0.83
Bajaj Finserv Ltd.,2019-11-05 00:00:00,880,888.77,865.54,884.58,5980000,1.6
